OperationID,Name,ProcessTime
334,BW - Benchwork (BKW_01)_[4022-631-75141]  Hinge block back lm2,0.0333333333333333
335,Packaging (VERP_P)_[4022-631-75141]  Hinge block back lm2,0.0166666666666666
336,Material prep (ZGN_01)_[4022-631-80291]  Hinge block LR,0.0166666666666666
337,Milling (FR5_02)_[4022-631-80291]  Hinge block LR,0.4166666666666667
338,Milling (FR4-02)_[4022-631-80291]  Hinge block LR,0.1666666666666666
339,BW - Benchwork (BKW_01)_[4022-631-80291]  Hinge block LR,0.05
340,Packaging (VERP_P)_[4022-631-80291]  Hinge block LR,0.0166666666666666
341,Material prep (ZGN_01)_[4022-631-80301]  Hinge Block LR2 (fixed),0.0166666666666666
342,Milling (FR5_01)_[4022-631-80301]  Hinge Block LR2 (fixed),0.4166666666666667
343,Milling (FR3_01)_[4022-631-80301]  Hinge Block LR2 (fixed),0.1
344,BW - Benchwork (BKW_01)_[4022-631-80301]  Hinge Block LR2 (fixed),0.05
345,Packaging (VERP_P)_[4022-631-80301]  Hinge Block LR2 (fixed),0.0166666666666666
346,Material prep (ZGN_01)_[4022-631-80961]  Hinge block (fixed) rm2,0.0166666666666666
347,Milling (FR4-01)_[4022-631-80961]  Hinge block (fixed) rm2,0.5
348,Milling (FR3_01)_[4022-631-80961]  Hinge block (fixed) rm2,0.25
349,BW - Benchwork (BKW_01)_[4022-631-80961]  Hinge block (fixed) rm2,0.0833333333333333
350,Packaging (VERP_P)_[4022-631-80961]  Hinge block (fixed) rm2,0.0166666666666666
351,Material prep (ZGN_01)_[4022-631-89301]  Hinge Block LM2,0.0166666666666666
352,Milling (FR5_01)_[4022-631-89301]  Hinge Block LM2,0.4166666666666667
353,Milling (FR5_02)_[4022-631-89301]  Hinge Block LM2,0.0833333333333333
354,BW - Benchwork (BKW_01)_[4022-631-89301]  Hinge Block LM2,0.05
355,Packaging (VERP_P)_[4022-631-89301]  Hinge Block LM2,0.0166666666666666
356,Material prep (ZGN_01)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2,0.0166666666666666
357,Milling (FR5_01)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2,0.5
358,Milling (FR3_01)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2,0.0833333333333333
359,BW - Benchwork (BKW_01)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2,0.05
360,Packaging (VERP_P)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2,0.0166666666666666
361,Material prep (ZGN_01)_[4022-631-97451]  Hinge Block Back LM2,0.0166666666666666
362,Milling (FR4-01)_[4022-631-97451]  Hinge Block Back LM2,0.2
363,BW - Benchwork (BKW_01)_[4022-631-97451]  Hinge Block Back LM2,0.0166666666666666
364,Packaging (VERP_P)_[4022-631-97451]  Hinge Block Back LM2,0.0166666666666666
365,Material prep (ZGN_01)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK,0.0166666666666666
366,Milling (FR5_01)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK,0.6333333333333333
367,Milling (FR3_01)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK,0.0833333333333333
368,BW - Benchwork (BKW_01)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK,0.0833333333333333
369,Packaging (VERP_P)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK,0.0166666666666666
370,Material prep (ZGN_01)_[4022-635-17942]  CA MOUNTING BLOCK,0.0166666666666666
371,Milling (FR4-01)_[4022-635-17942]  CA MOUNTING BLOCK,0.1333333333333333
372,Milling (FR3_01)_[4022-635-17942]  CA MOUNTING BLOCK,0.05
373,BW - Benchwork (BKW_01)_[4022-635-17942]  CA MOUNTING BLOCK,0.0166666666666666
374,Packaging (VERP_P)_[4022-635-17942]  CA MOUNTING BLOCK,0.0166666666666666
375,Material prep (ZGN_01)_[4022-635-68104]  IH serv mech hinge bracket low,0.0333333333333333
376,Milling (FR3_01)_[4022-635-68104]  IH serv mech hinge bracket low,0.2
377,Milling (FR5_02)_[4022-635-68104]  IH serv mech hinge bracket low,2.0
378,BW - Benchwork (BKW_01)_[4022-635-68104]  IH serv mech hinge bracket low,0.1666666666666666
379,Packaging (VERP_P)_[4022-635-68104]  IH serv mech hinge bracket low,0.0166666666666666
380,Material prep (ZGN_01)_[4022-635-87282]  LOCKING PLATE,0.0166666666666666
381,Milling (FR4-02)_[4022-635-87282]  LOCKING PLATE,0.0666666666666666
382,Milling (FR3_02)_[4022-635-87282]  LOCKING PLATE,0.0166666666666666
383,BW - Benchwork (BKW_01)_[4022-635-87282]  LOCKING PLATE,0.0166666666666666
384,Nickel plating_[4022-635-87282]  LOCKING PLATE,75.0
385,Cleaning_[4022-635-87282]  LOCKING PLATE,37.5
386,Packaging (VERP_P)_[4022-635-87282]  LOCKING PLATE,0.0166666666666666
387,Material prep (ZGN_01)_[4022-635-87291]  HANDLE,0.0166666666666666
388,Milling (FR4-01)_[4022-635-87291]  HANDLE,0.1333333333333333
389,Milling (FR3_01)_[4022-635-87291]  HANDLE,0.0166666666666666
390,BW - Benchwork (BKW_01)_[4022-635-87291]  HANDLE,0.0166666666666666
391,Packaging (VERP_P)_[4022-635-87291]  HANDLE,0.0166666666666666
392,Material prep (ZGN_02)_[4022-635-99171]  Hinge block fixed 7c-e rr,0.0166666666666666
393,Milling (FR5_01)_[4022-635-99171]  Hinge block fixed 7c-e rr,1.0
394,Milling (FR3_01)_[4022-635-99171]  Hinge block fixed 7c-e rr,0.0833333333333333
395,BW - Benchwork (BKW_01)_[4022-635-99171]  Hinge block fixed 7c-e rr,0.0833333333333333
396,Packaging (VERP_P)_[4022-635-99171]  Hinge block fixed 7c-e rr,0.0166666666666666
397,Material prep (ZGN_01)_[4022-637-11821]  HINGE BLOCK LF,0.0166666666666666
398,Milling (FR5_01)_[4022-637-11821]  HINGE BLOCK LF,0.3333333333333333
399,Milling (FR3_01)_[4022-637-11821]  HINGE BLOCK LF,0.1166666666666666
400,BW - Benchwork (BKW_01)_[4022-637-11821]  HINGE BLOCK LF,0.05
401,Packaging (VERP_P)_[4022-637-11821]  HINGE BLOCK LF,0.0166666666666666
402,Material prep (ZGN_01)_[4022-637-24142]  HINGE BLOCK FIXED RF,0.0166666666666666
403,Milling (FR5_02)_[4022-637-24142]  HINGE BLOCK FIXED RF,0.5
404,Milling (FR4-02)_[4022-637-24142]  HINGE BLOCK FIXED RF,0.1666666666666666
405,BW - Benchwork (BKW_01)_[4022-637-24142]  HINGE BLOCK FIXED RF,0.05
406,Packaging (VERP_P)_[4022-637-24142]  HINGE BLOCK FIXED RF,0.0166666666666666
407,Material prep (ZGN_01)_[4022-637-24191]  HINGE BLOCK RF,0.0166666666666666
408,Milling (FR5_01)_[4022-637-24191]  HINGE BLOCK RF,0.4166666666666667
409,BW - Benchwork (BKW_01)_[4022-637-24191]  HINGE BLOCK RF,0.0333333333333333
410,Packaging (VERP_P)_[4022-637-24191]  HINGE BLOCK RF,0.0166666666666666
411,Material prep (ZGN_01)_[4022-637-29291]  Hinge Block rm,0.0166666666666666
412,Milling (FR4-02)_[4022-637-29291]  Hinge Block rm,0.25
413,Milling (FR3_01)_[4022-637-29291]  Hinge Block rm,0.1166666666666666
414,BW - Benchwork (BKW_01)_[4022-637-29291]  Hinge Block rm,0.0666666666666666
415,Packaging (VERP_P)_[4022-637-29291]  Hinge Block rm,0.0166666666666666
416,Material prep (ZGN_01)_[4022-637-29301]  Hinge Block Fixed RM,0.0166666666666666
417,Milling (FR4-02)_[4022-637-29301]  Hinge Block Fixed RM,0.3333333333333333
418,BW - Benchwork (BKW_01)_[4022-637-29301]  Hinge Block Fixed RM,0.05
419,Packaging (VERP_P)_[4022-637-29301]  Hinge Block Fixed RM,0.0166666666666666
420,Material prep (ZGN_01)_[4022-637-29381]  Hinge Block LM,0.0166666666666666
421,Milling (FR5_01)_[4022-637-29381]  Hinge Block LM,0.3333333333333333
422,Milling (FR3_01)_[4022-637-29381]  Hinge Block LM,0.0666666666666666
423,BW - Benchwork (BKW_01)_[4022-637-29381]  Hinge Block LM,0.0333333333333333
424,Packaging (VERP_P)_[4022-637-29381]  Hinge Block LM,0.0166666666666666
425,Material prep (ZGN_01)_[4022-637-29391]  Hinge block fixed LM,0.0166666666666666
426,Milling (FR4-02)_[4022-637-29391]  Hinge block fixed LM,0.5
427,BW - Benchwork (BKW_01)_[4022-637-29391]  Hinge block fixed LM,0.05
428,Packaging (VERP_P)_[4022-637-29391]  Hinge block fixed LM,0.0166666666666666
429,Picking (UITG_M)_[4022-637-45782]  Interface hinge block fixed RF,0.0
430,Milling (FR5_02)_[4022-637-45782]  Interface hinge block fixed RF,0.5
431,Milling (FR3_01)_[4022-637-45782]  Interface hinge block fixed RF,0.0833333333333333
432,BW - Benchwork (BKW_01)_[4022-637-45782]  Interface hinge block fixed RF,0.05
433,Nickel plating_[4022-637-45782]  Interface hinge block fixed RF,75.0
434,Packaging (VERP_P)_[4022-637-45782]  Interface hinge block fixed RF,0.0166666666666666
435,Material prep (ZGN_01)_[4022-637-68442]  IH HINGE BRACKET TOP HINGE,0.0166666666666666
436,Milling (FR5_01)_[4022-637-68442]  IH HINGE BRACKET TOP HINGE,0.1333333333333333
437,Milling (FR3_01)_[4022-637-68442]  IH HINGE BRACKET TOP HINGE,0.05
438,BW - Benchwork (BKW_01)_[4022-637-68442]  IH HINGE BRACKET TOP HINGE,0.0333333333333333
439,Packaging (VERP_P)_[4022-637-68442]  IH HINGE BRACKET TOP HINGE,0.0166666666666666
440,Material prep (ZGN_01)_[4022-639-54042]  YS gripper detect mirro block,0.0166666666666666
441,Milling (FR5_02)_[4022-639-54042]  YS gripper detect mirro block,0.2833333333333333
442,BW - Benchwork (BKW_01)_[4022-639-54042]  YS gripper detect mirro block,0.05
443,Packaging (VERP_P)_[4022-639-54042]  YS gripper detect mirro block,0.0166666666666666
444,Picking (UITG_M)_[4022-642-33571]  Support beam LM,0.0
445,Milling (FR3_02)_[4022-642-33571]  Support beam LM,0.05
446,BW - Benchwork (BKW_01)_[4022-642-33571]  Support beam LM,0.0833333333333333
447,Nickel plating_[4022-642-33571]  Support beam LM,75.0
448,Packaging (VERP_P)_[4022-642-33571]  Support beam LM,0.0166666666666666
449,Material prep (ZGN_01)_[4022-646-17071]  NXE wsmr 2 Fan guide rail,0.0166666666666666
450,Milling (FR3_01)_[4022-646-17071]  NXE wsmr 2 Fan guide rail,0.1666666666666666
451,BW - Benchwork (BKW_01)_[4022-646-17071]  NXE wsmr 2 Fan guide rail,0.0166666666666666
452,Packaging (VERP_P)_[4022-646-17071]  NXE wsmr 2 Fan guide rail,0.0166666666666666
453,Material prep (ZGN_01)_[4022-646-17131]  Divider plate 6HE Special,0.0166666666666666
454,Milling (FR4-02)_[4022-646-17131]  Divider plate 6HE Special,0.3
455,Milling (FR3_01)_[4022-646-17131]  Divider plate 6HE Special,0.1666666666666666
456,BW - Benchwork (BKW_01)_[4022-646-17131]  Divider plate 6HE Special,0.0333333333333333
457,Packaging (VERP_P)_[4022-646-17131]  Divider plate 6HE Special,0.0166666666666666
458,Material prep (ZGN_01)_[4022-651-14271]  NXT WS MK41 DC TEMP CONN PLATE,0.0166666666666666
459,Milling (FR4-01)_[4022-651-14271]  NXT WS MK41 DC TEMP CONN PLATE,0.2
460,BW - Benchwork (BKW_01)_[4022-651-14271]  NXT WS MK41 DC TEMP CONN PLATE,0.0166666666666666
461,Packaging (VERP_P)_[4022-651-14271]  NXT WS MK41 DC TEMP CONN PLATE,0.0166666666666666
462,Cleaning_[4022-651-14271]  NXT WS MK41 DC TEMP CONN PLATE,37.5
463,Material prep (ZGN_01)_[4022-651-55002A]  Gpas preamp CB Box + cover assy,0.0166666666666666
464,Milling (FR5_01)_[4022-651-55002A]  Gpas preamp CB Box + cover assy,1.0
465,Milling (FR5_02)_[4022-651-55002A]  Gpas preamp CB Box + cover assy,0.5833333333333334
466,BW - Benchwork (BKW_01)_[4022-651-55002A]  Gpas preamp CB Box + cover assy,0.0666666666666666
467,Packaging (VERP_P)_[4022-651-55002A]  Gpas preamp CB Box + cover assy,0.0166666666666666
468,Material prep (ZGN_01)_[4022-656-73531]  Pipe clamp exhaust FW 1980,0.0166666666666666
469,Milling (FR4-02)_[4022-656-73531]  Pipe clamp exhaust FW 1980,0.0666666666666666
470,BW - Benchwork (BKW_01)_[4022-656-73531]  Pipe clamp exhaust FW 1980,0.0333333333333333
471,Packaging (VERP_P)_[4022-656-73531]  Pipe clamp exhaust FW 1980,0.0166666666666666
472,Material prep (ZGN_01)_[4022-656-75183]  Non loosable block M4,0.0166666666666666
473,Milling (FR4-01)_[4022-656-75183]  Non loosable block M4,0.1166666666666666
474,BW - Benchwork (BKW_01)_[4022-656-75183]  Non loosable block M4,0.0166666666666666
475,Packaging (VERP_P)_[4022-656-75183]  Non loosable block M4,0.0166666666666666
476,Material prep (ZGN_01)_[4022-656-75212]  Non loosable block M5,0.0166666666666666
477,Milling (FR4-01)_[4022-656-75212]  Non loosable block M5,0.0833333333333333
478,BW - Benchwork (BKW_01)_[4022-656-75212]  Non loosable block M5,0.0166666666666666
479,Packaging (VERP_P)_[4022-656-75212]  Non loosable block M5,0.0166666666666666
480,Material prep (ZGN_01)_[4022-656-92231]  Exhaust fw bridge 1980,0.0166666666666666
481,Milling (FR3_02)_[4022-656-92231]  Exhaust fw bridge 1980,0.1333333333333333
482,Anodising_[4022-656-92231]  Exhaust fw bridge 1980,37.5
483,Packaging (VERP_P)_[4022-656-92231]  Exhaust fw bridge 1980,0.0166666666666666
484,Material prep (ZGN_01)_[4022-664-3390-1]  NXE HP SL SLEC EOM CP ARM BACK,0.0166666666666666
485,Milling (FR4-01)_[4022-664-3390-1]  NXE HP SL SLEC EOM CP ARM BACK,0.2
486,BW - Benchwork (BKW_01)_[4022-664-3390-1]  NXE HP SL SLEC EOM CP ARM BACK,0.0666666666666666
487,Packaging (VERP_P)_[4022-664-3390-1]  NXE HP SL SLEC EOM CP ARM BACK,0.0166666666666666
488,Material prep (ZGN_01)_[4022-666-18121]  Distance Bush 1,0.0166666666666666
489,Milling (FR3_01)_[4022-666-18121]  Distance Bush 1,0.15
490,BW - Benchwork (BKW_01)_[4022-666-18121]  Distance Bush 1,0.0333333333333333
491,Packaging (VERP_P)_[4022-666-18121]  Distance Bush 1,0.0166666666666666
492,Milling (FR3_01)_[4022-666-3837-1]  LSPH Bellow Clamp,0.0833333333333333
493,BW - Benchwork (BKW_01)_[4022-666-3837-1]  LSPH Bellow Clamp,0.0333333333333333
494,Packaging (VERP_P)_[4022-666-3837-1]  LSPH Bellow Clamp,0.0166666666666666
495,Material prep (ZGN_01)_[4022-666-65702(R1)]  LSPH coverplate stud block,0.0166666666666666
496,Milling (FR4-01)_[4022-666-65702(R1)]  LSPH coverplate stud block,0.2166666666666666
497,Milling (FR3_01)_[4022-666-65702(R1)]  LSPH coverplate stud block,0.0833333333333333
498,BW - Benchwork (BKW_01)_[4022-666-65702(R1)]  LSPH coverplate stud block,0.0166666666666666
499,Anodising_[4022-666-65702(R1)]  LSPH coverplate stud block,37.5
500,Packaging (VERP_P)_[4022-666-65702(R1)]  LSPH coverplate stud block,0.0166666666666666
501,Material prep (ZGN_02)_[4022-671-49051]  Bpam cover,0.0166666666666666
502,BW - Benchwork (BKW_01)_[4022-671-49051]  Bpam cover,0.0166666666666666
503,Milling (FR3_02)_[4022-671-49051]  Bpam cover,0.2166666666666666
504,Packaging (VERP_P)_[4022-671-49051]  Bpam cover,0.0166666666666666
505,Material prep (ZGN_01)_[4022-671-49061]  Bpam front 1,0.0166666666666666
506,Milling (FR3_01)_[4022-671-49061]  Bpam front 1,0.1666666666666666
507,Packaging (VERP_P)_[4022-671-49061]  Bpam front 1,0.0166666666666666
508,Material prep (ZGN_01)_[4022-671-49073]  Bpam front 2,0.0166666666666666
509,Milling (FR3_01)_[4022-671-49073]  Bpam front 2,0.2666666666666666
510,Milling (FR3_02)_[4022-671-49073]  Bpam front 2,0.0833333333333333
511,Packaging (VERP_P)_[4022-671-49073]  Bpam front 2,0.0166666666666666
512,Material prep (ZGN_01)_[4022-673-67281]  Serv Mech Hinge Bracket Low,0.0166666666666666
513,Milling (FR3_01)_[4022-673-67281]  Serv Mech Hinge Bracket Low,2.0
514,Milling (FR5_01)_[4022-673-67281]  Serv Mech Hinge Bracket Low,0.0
515,BW - Benchwork (BKW_01)_[4022-673-67281]  Serv Mech Hinge Bracket Low,0.0166666666666666
516,Nickel plating_[4022-673-67281]  Serv Mech Hinge Bracket Low,75.0
517,Packaging (VERP_P)_[4022-673-67281]  Serv Mech Hinge Bracket Low,0.0166666666666666
518,Material prep (ZGN_02)_[4022-673-68701]  AR Hinge Bracket Bottom Hinge,0.0166666666666666
519,Milling (FR5_02)_[4022-673-68701]  AR Hinge Bracket Bottom Hinge,0.8333333333333334
520,Milling (FR3_01)_[4022-673-68701]  AR Hinge Bracket Bottom Hinge,0.1666666666666666
521,BW - Benchwork (BKW_01)_[4022-673-68701]  AR Hinge Bracket Bottom Hinge,0.1666666666666666
522,Packaging (VERP_P)_[4022-673-68701]  AR Hinge Bracket Bottom Hinge,0.0166666666666666
523,Material prep (ZGN_01)_[4022-674-35671]  MBI WS LTT SSXY MAN PLUG,0.0166666666666666
524,Milling (FR3_01)_[4022-674-35671]  MBI WS LTT SSXY MAN PLUG,0.15
525,BW - Benchwork (BKW_01)_[4022-674-35671]  MBI WS LTT SSXY MAN PLUG,0.0166666666666666
526,Anodising_[4022-674-35671]  MBI WS LTT SSXY MAN PLUG,37.5
527,Packaging (VERP_P)_[4022-674-35671]  MBI WS LTT SSXY MAN PLUG,0.0166666666666666
528,Material prep (ZGN_01)_[4022-674-3569]  MBI WS LTT HS MAN PLUG,0.0166666666666666
529,Milling (FR3_01)_[4022-674-3569]  MBI WS LTT HS MAN PLUG,0.0666666666666666
530,BW - Benchwork (BKW_01)_[4022-674-3569]  MBI WS LTT HS MAN PLUG,0.0166666666666666
531,Anodising_[4022-674-3569]  MBI WS LTT HS MAN PLUG,37.5
532,Packaging (VERP_P)_[4022-674-3569]  MBI WS LTT HS MAN PLUG,0.0166666666666666
533,Material prep (ZGN_01)_[4022-680-5023]  MBI WS MK2 F&T BMA CONNECT 1,0.0166666666666666
534,Milling (FR5_02)_[4022-680-5023]  MBI WS MK2 F&T BMA CONNECT 1,0.0
535,Passivating_[4022-680-5023]  MBI WS MK2 F&T BMA CONNECT 1,37.5
536,Material prep (ZGN_01)_[4022-680-5025]  MBI WS MK2 F&T BMA CONNECT,0.0166666666666666
537,Milling (FR5_02)_[4022-680-5025]  MBI WS MK2 F&T BMA CONNECT,0.0
538,Passivating_[4022-680-5025]  MBI WS MK2 F&T BMA CONNECT,37.5
539,Picking (UITG_M)_[4022-680-78322]  SR ML SF EXTENSION PLATE,0.0
540,Milling (FR3_01)_[4022-680-78322]  SR ML SF EXTENSION PLATE,0.1666666666666666
541,BW - Benchwork (BKW_01)_[4022-680-78322]  SR ML SF EXTENSION PLATE,0.25
542,Packaging (VERP_P)_[4022-680-78322]  SR ML SF EXTENSION PLATE,0.0166666666666666
543,Anodising_[4022-680-78322]  SR ML SF EXTENSION PLATE,37.5
544,Material prep (ZGN_01)_[4022-680-9064-119]  Block,0.0166666666666666
545,Milling (FR4-01)_[4022-680-9064-119]  Block,0.2166666666666666
546,Milling (FR3_01)_[4022-680-9064-119]  Block,0.0833333333333333
547,BW - Benchwork (BKW_01)_[4022-680-9064-119]  Block,0.0333333333333333
548,Packaging (VERP_P)_[4022-680-9064-119]  Block,0.0166666666666666
549,Material prep (ZGN_01)_[4022-683-10451]  Brace,0.0166666666666666
550,Milling (FR4-01)_[4022-683-10451]  Brace,0.3
551,Milling (FR3_01)_[4022-683-10451]  Brace,0.0666666666666666
552,BW - Benchwork (BKW_01)_[4022-683-10451]  Brace,0.0333333333333333
553,Packaging (VERP_P)_[4022-683-10451]  Brace,0.0166666666666666
554,Material prep (ZGN_01)_[4022-683-92261]  DC Brace,0.0166666666666666
555,Milling (FR4-01)_[4022-683-92261]  DC Brace,0.2
556,Milling (FR3_01)_[4022-683-92261]  DC Brace,0.0833333333333333
557,BW - Benchwork (BKW_01)_[4022-683-92261]  DC Brace,0.0333333333333333
558,Packaging (VERP_P)_[4022-683-92261]  DC Brace,0.0166666666666666
559,Material prep (ZGN_01)_[4022-689-46621]  MBI WS CARRIER SSZ CAP,0.0166666666666666
560,Milling (FR5_01)_[4022-689-46621]  MBI WS CARRIER SSZ CAP,0.3166666666666666
561,Milling (FR3_01)_[4022-689-46621]  MBI WS CARRIER SSZ CAP,0.0166666666666666
562,Anodising_[4022-689-46621]  MBI WS CARRIER SSZ CAP,37.5
563,BW - Benchwork (BKW_01)_[4022-689-46621]  MBI WS CARRIER SSZ CAP,0.0166666666666666
564,Packaging (VERP_P)_[4022-689-46621]  MBI WS CARRIER SSZ CAP,0.0166666666666666
565,Material prep (ZGN_01)_[4022-689-4666]  MBI WS CARRIER EPIN CAP,0.0166666666666666
566,Milling (FR5_01)_[4022-689-4666]  MBI WS CARRIER EPIN CAP,0.3333333333333333
567,Milling (FR3_01)_[4022-689-4666]  MBI WS CARRIER EPIN CAP,0.0166666666666666
568,Anodising_[4022-689-4666]  MBI WS CARRIER EPIN CAP,37.5
569,BW - Benchwork (BKW_01)_[4022-689-4666]  MBI WS CARRIER EPIN CAP,0.0166666666666666
570,Packaging (VERP_P)_[4022-689-4666]  MBI WS CARRIER EPIN CAP,0.0166666666666666
571,Material prep (ZGN_01)_[4023-000-32142A]  CAM IF ROT ADJUST SSM,0.0166666666666666
572,Milling (FR5_01)_[4023-000-32142A]  CAM IF ROT ADJUST SSM,0.75
573,Milling (FR5_02)_[4023-000-32142A]  CAM IF ROT ADJUST SSM,0.25
574,BW - Benchwork (BKW_01)_[4023-000-32142A]  CAM IF ROT ADJUST SSM,0.05
575,Anodising_[4023-000-32142A]  CAM IF ROT ADJUST SSM,37.5
576,Packaging (VERP_P)_[4023-000-32142A]  CAM IF ROT ADJUST SSM,0.0166666666666666
577,Material prep (ZGN_01)_[4023-000-34941B]  SIDE ROTATIONADJUST SSM,0.0166666666666666
578,Milling (FR5_01)_[4023-000-34941B]  SIDE ROTATIONADJUST SSM,0.3
579,BW - Benchwork (BKW_01)_[4023-000-34941B]  SIDE ROTATIONADJUST SSM,0.0333333333333333
580,Anodising_[4023-000-34941B]  SIDE ROTATIONADJUST SSM,37.5
581,Packaging (VERP_P)_[4023-000-34941B]  SIDE ROTATIONADJUST SSM,0.0166666666666666
582,Material prep (ZGN_01)_[4023-000-35711A]  DUST KEEPER RING,0.0166666666666666
583,Milling (FR3_01)_[4023-000-35711A]  DUST KEEPER RING,0.0333333333333333
584,Milling (FR5_01)_[4023-000-35711A]  DUST KEEPER RING,0.3333333333333333
585,BW - Benchwork (BKW_01)_[4023-000-35711A]  DUST KEEPER RING,0.05
586,Anodising_[4023-000-35711A]  DUST KEEPER RING,37.5
587,Packaging (VERP_P)_[4023-000-35711A]  DUST KEEPER RING,0.0166666666666666
588,Milling (FR5_01)_[4023-001-14761B]  Cover Cupdetect dual L,0.3666666666666666
589,Milling (FR3_01)_[4023-001-14761B]  Cover Cupdetect dual L,0.0
590,Painting_[4023-001-14761B]  Cover Cupdetect dual L,150.0
591,Packaging (VERP_P)_[4023-001-14761B]  Cover Cupdetect dual L,0.0166666666666666
592,Material prep (ZGN_01)_[4023-001-14841C]  Cover Cupdetect dual R,0.0166666666666666
593,Milling (FR5_01)_[4023-001-14841C]  Cover Cupdetect dual R,0.2666666666666666
594,Milling (FR3_01)_[4023-001-14841C]  Cover Cupdetect dual R,0.05
595,Painting_[4023-001-14841C]  Cover Cupdetect dual R,150.0
596,Packaging (VERP_P)_[4023-001-14841C]  Cover Cupdetect dual R,0.0166666666666666
597,Material prep (ZGN_02)_[4023-002-15671]  filter plate Cu0.2-Zr0.08,0.0166666666666666
598,Milling (FR4-01)_[4023-002-15671]  filter plate Cu0.2-Zr0.08,0.05
599,BW - Benchwork (BKW_01)_[4023-002-15671]  filter plate Cu0.2-Zr0.08,0.0833333333333333
600,Packaging (VERP_P)_[4023-002-15671]  filter plate Cu0.2-Zr0.08,0.0166666666666666
601,Material prep (ZGN_02)_[4023-002-36531]  filter plate wide Cu0.2,0.0166666666666666
602,Milling (FR4-01)_[4023-002-36531]  filter plate wide Cu0.2,0.05
603,BW - Benchwork (BKW_01)_[4023-002-36531]  filter plate wide Cu0.2,0.0833333333333333
604,Packaging (VERP_P)_[4023-002-36531]  filter plate wide Cu0.2,0.0166666666666666
605,Material prep (ZGN_02)_[4023-002-36551]  filter plate wide Cu0.4 Rh0.06,0.0166666666666666
606,Milling (FR4-01)_[4023-002-36551]  filter plate wide Cu0.4 Rh0.06,0.05
607,BW - Benchwork (BKW_01)_[4023-002-36551]  filter plate wide Cu0.4 Rh0.06,0.0833333333333333
608,Packaging (VERP_P)_[4023-002-36551]  filter plate wide Cu0.4 Rh0.06,0.0166666666666666
609,Material prep (ZGN_02)_[4023-002-36601]  filter plate wide Rh0.06,0.0166666666666666
610,Milling (FR4-01)_[4023-002-36601]  filter plate wide Rh0.06,0.05
611,BW - Benchwork (BKW_01)_[4023-002-36601]  filter plate wide Rh0.06,0.0833333333333333
612,Packaging (VERP_P)_[4023-002-36601]  filter plate wide Rh0.06,0.0166666666666666
613,Material prep (ZGN_02)_[4023-003-94951-A]  filter plate Cu0.2-Zr0.16,0.0166666666666666
614,Milling (FR4-01)_[4023-003-94951-A]  filter plate Cu0.2-Zr0.16,0.05
615,BW - Benchwork (BKW_01)_[4023-003-94951-A]  filter plate Cu0.2-Zr0.16,0.0833333333333333
616,Packaging (VERP_P)_[4023-003-94951-A]  filter plate Cu0.2-Zr0.16,0.0166666666666666
617,Material prep (ZGN_01)_[4512-127-05186B]  Anschlag,0.0166666666666666
618,Milling (FR4-01)_[4512-127-05186B]  Anschlag,0.0333333333333333
619,BW - Benchwork (BKW_01)_[4512-127-05186B]  Anschlag,0.0166666666666666
620,Packaging (VERP_P)_[4512-127-05186B]  Anschlag,0.0166666666666666
621,Material prep (ZGN_01)_[4522-128-81532A POS 2]  CEILING INLET*,0.0166666666666666
622,Milling (FR4-02)_[4522-128-81532A POS 2]  CEILING INLET*,0.4166666666666667
623,Milling (FR3_01)_[4522-128-81532A POS 2]  CEILING INLET*,0.0666666666666666
624,BW - Benchwork (BKW_01)_[4522-128-81532A POS 2]  CEILING INLET*,0.0333333333333333
625,Painting_[4522-128-81532A POS 2]  CEILING INLET*,150.0
626,Packaging (VERP_P)_[4522-128-81532A POS 2]  CEILING INLET*,0.0166666666666666
627,Picking (UITG_M)_[4522-980-37881]  Filterplate al.20,0.0
628,Milling (FR3_02)_[4522-980-37881]  Filterplate al.20,0.1333333333333333
629,BW - Benchwork (BKW_01)_[4522-980-37881]  Filterplate al.20,0.0166666666666666
630,Packaging (VERP_P)_[4522-980-37881]  Filterplate al.20,0.0166666666666666
631,Picking (UITG_M)_[4522-980-37891]  Filterplate al 5,0.0
632,Milling (FR3_02)_[4522-980-37891]  Filterplate al 5,0.1333333333333333
633,BW - Benchwork (BKW_01)_[4522-980-37891]  Filterplate al 5,0.0166666666666666
634,Packaging (VERP_P)_[4522-980-37891]  Filterplate al 5,0.0166666666666666
635,Material prep (ZGN_01)_[4598-008-08901B POS 1]  CEILING INLET*,0.0166666666666666
636,Milling (FR4-02)_[4598-008-08901B POS 1]  CEILING INLET*,0.4166666666666667
637,Milling (FR3_01)_[4598-008-08901B POS 1]  CEILING INLET*,0.0666666666666666
638,BW - Benchwork (BKW_01)_[4598-008-08901B POS 1]  CEILING INLET*,0.05
639,Painting_[4598-008-08901B POS 1]  CEILING INLET*,150.0
